Participant;AOI Name;Event Duration [ms]
EMME32;P3_title;120
EMME32;P3_title;203.4
EMME32;P3_title;246.4
EMME32;P3_title;319.9
EMME34;P3_title;146.5
EMME34;P3_title;242.7
EMME34;P3_title;123.3
EMME34;P3_title;196.1
EMME34;P3_title;273.6
EMME34;P3_title;213.9
EMME34;P3_title;131.1
EMME34;P3_title;243.1
EMME34;P3_title;80.4
EMME34;P3_title;128
EMME34;P3_title;236.4
EMME34;P3_title;148.1
EMME36;P3_title;112.4
EMME36;P3_title;172.4
EMME36;P3_title;125.3
EMME36;P3_title;465.6
EMME36;P3_title;131.9
EMME36;P3_title;127.6
EMME36;P3_title;468.2
EMME36;P3_title;208
EMME36;P3_title;158.3
EMME40;P3_title;172.4
EMME40;P3_title;185.6
EMME40;P3_title;232
EMME40;P3_title;617.9
EMME42;P3_title;183.9
EMME42;P3_title;209.1
EMME42;P3_title;286.5
EMME42;P3_title;522
EMME42;P3_title;229
EMME42;P3_title;453.5
EMME44;P3_title;247.1
EMME44;P3_title;168.7
EMME44;P3_title;195.6
EMME44;P3_title;102.8
EMME44;P3_title;154.3
EMME46;P3_title;226.2
EMME46;P3_title;146.4
EMME46;P3_title;96
EMME46;P3_title;150.7
EMME46;P3_title;123.7
EMME46;P3_title;259.9
EMME46;P3_title;108
EMME46;P3_title;130.1
EMME46;P3_title;114.8
EMME46;P3_title;104
EMME46;P3_title;122.8
EMME46;P3_title;145.5
EMME46;P3_title;261.7
EMME48;P3_title;300
EMME48;P3_title;173.9
EMME48;P3_title;435.8
EMME48;P3_title;208
EMME48;P3_title;132
EMME48;P3_title;116
EMME48;P3_title;93.7
EMME48;P3_title;316.1
EMME48;P3_title;247.4
EMME48;P3_title;207.5
EMME48;P3_title;167.8
EMME48;P3_title;219.6
EMME48;P3_title;240
EMME54;P3_title;139.8
EMME54;P3_title;127.2
EMME54;P3_title;184
EMME54;P3_title;160.4
EMME54;P3_title;144
EMME54;P3_title;84.6
EMME54;P3_title;116
EMME54;P3_title;480.1
EMME56;P3_title;148.5
EMME56;P3_title;112.2
EMME56;P3_title;154.9
EMME56;P3_title;99.1
EMME56;P3_title;157.4
EMME56;P3_title;278.7
EMME56;P3_title;299.9
EMME56;P3_title;284.1
EMME58;P3_title;308
EMME01;P3_banner;117.9
EMME01;P3_banner;95.9
EMME01;P3_banner;275.5
EMME01;P3_banner;115.5
EMME01;P3_banner;175.9
EMME01;P3_banner;152.3
EMME01;P3_banner;227.1
EMME01;P3_banner;88.8
EMME01;P3_banner;353
EMME01;P3_banner;120
EMME02;P3_banner;175
EMME02;P3_banner;86.8
EMME02;P3_banner;211
EMME08;P3_banner;108
EMME08;P3_banner;202.1
EMME08;P3_banner;164.5
EMME08;P3_banner;99.3
EMME10;P3_banner;99.9
EMME10;P3_banner;104.9
EMME10;P3_banner;120.5
EMME10;P3_banner;180
EMME10;P3_banner;208
EMME10;P3_banner;140.9
EMME10;P3_banner;183.8
EMME10;P3_banner;240
EMME12;P3_banner;127
EMME12;P3_banner;147.4
EMME12;P3_banner;245.5
EMME12;P3_banner;235.9
EMME12;P3_banner;346.7
EMME12;P3_banner;128.8
EMME14;P3_banner;195.7
EMME14;P3_banner;303.8
EMME14;P3_banner;132
EMME14;P3_banner;171
EMME14;P3_banner;142.8
EMME14;P3_banner;115.8
EMME14;P3_banner;379.9
EMME14;P3_banner;132
EMME14;P3_banner;145.6
EMME14;P3_banner;251.2
EMME14;P3_banner;191.9
EMME14;P3_banner;548.6
EMME14;P3_banner;225.3
EMME14;P3_banner;102.7
EMME16;P3_banner;133.4
EMME16;P3_banner;255.7
EMME16;P3_banner;174.7
EMME16;P3_banner;190.3
EMME16;P3_banner;101.3
EMME16;P3_banner;276.2
EMME16;P3_banner;186.1
EMME16;P3_banner;343.1
EMME16;P3_banner;208.5
EMME16;P3_banner;211.8
EMME16;P3_banner;295.1
EMME16;P3_banner;96.8
EMME18;P3_banner;238.5
EMME18;P3_banner;177.3
EMME18;P3_banner;91.9
EMME18;P3_banner;163.9
EMME18;P3_banner;108.9
EMME18;P3_banner;334.7
EMME18;P3_banner;542.3
EMME18;P3_banner;243.8
EMME18;P3_banner;112.8
EMME22;P3_banner;287.5
EMME22;P3_banner;289.5
EMME22;P3_banner;207.6
EMME22;P3_banner;179.7
EMME22;P3_banner;84
EMME22;P3_banner;252
EMME22;P3_banner;99.4
EMME24;P3_banner;132
EMME26;P3_banner;111.5
EMME26;P3_banner;229.3
EMME26;P3_banner;122
EMME26;P3_banner;198.5
EMME26;P3_banner;120
EMME26;P3_banner;258.2
EMME26;P3_banner;159.9
EMME26;P3_banner;125.6
EMME26;P3_banner;94
EMME28;P3_banner;154.2
EMME28;P3_banner;599.4
EMME28;P3_banner;131.5
EMME32;P3_banner;325.5
EMME32;P3_banner;500.1
EMME32;P3_banner;165.7
EMME32;P3_banner;93
EMME32;P3_banner;451.8
EMME36;P3_banner;176.1
EMME36;P3_banner;213.1
EMME36;P3_banner;195
EMME44;P3_banner;131.7
EMME44;P3_banner;92
EMME44;P3_banner;154.2
EMME44;P3_banner;134.4
EMME44;P3_banner;238
EMME44;P3_banner;80
EMME46;P3_banner;137.6
EMME46;P3_banner;139.3
EMME46;P3_banner;196.4
EMME48;P3_banner;347.9
EMME48;P3_banner;356
EMME48;P3_banner;119.2
EMME48;P3_banner;257.3
EMME48;P3_banner;237.4
EMME48;P3_banner;110
EMME48;P3_banner;180
EMME48;P3_banner;132
EMME48;P3_banner;208.5
EMME48;P3_banner;172
EMME48;P3_banner;96
EMME48;P3_banner;105.3
EMME54;P3_banner;105.4
EMME54;P3_banner;223.9
EMME54;P3_banner;146.5
EMME54;P3_banner;291.9
EMME54;P3_banner;193.1
EMME56;P3_banner;215.6
EMME56;P3_banner;347.4
EMME56;P3_banner;124
EMME56;P3_banner;240.4
EMME58;P3_banner;196
EMME58;P3_banner;243.3
EMME58;P3_banner;157.9
EMME58;P3_banner;262.3
EMME01;P4_ref;225
EMME01;P4_ref;119.8
EMME01;P4_ref;84.2
EMME01;P4_ref;100.9
EMME01;P4_ref;156.4
EMME01;P4_ref;105.3
EMME01;P4_ref;96
EMME01;P4_ref;83.7
EMME01;P4_ref;165.5
EMME01;P4_ref;439.4
EMME01;P4_ref;120
EMME01;P4_ref;353.2
EMME01;P4_ref;140
EMME01;P4_ref;328
EMME01;P4_ref;254.5
EMME01;P4_ref;294.4
EMME01;P4_ref;212.9
EMME01;P4_ref;83.3
EMME01;P4_ref;184
EMME01;P4_ref;411.9
EMME01;P4_ref;386.1
EMME01;P4_ref;381.1
EMME01;P4_ref;1732.6
EMME01;P4_ref;102.1
EMME01;P4_ref;96
EMME01;P4_ref;103.9
EMME01;P4_ref;188.1
EMME01;P4_ref;101
EMME01;P4_ref;98.3
EMME01;P4_ref;160.3
EMME01;P4_ref;104
EMME01;P4_ref;104
EMME01;P4_ref;219.9
EMME01;P4_ref;88
EMME01;P4_ref;83.6
EMME01;P4_ref;246.3
EMME01;P4_ref;157.8
EMME01;P4_ref;181.1
EMME01;P4_ref;218.7
EMME01;P4_ref;217.7
EMME01;P4_ref;200
EMME01;P4_ref;84.1
EMME01;P4_ref;108.1
EMME01;P4_ref;609.5
EMME01;P4_ref;101.4
EMME03;P4_ref;100
EMME03;P4_ref;84
EMME03;P4_ref;245.7
EMME03;P4_ref;196
EMME03;P4_ref;100
EMME06;P4_ref;511.9
EMME06;P4_ref;288
EMME06;P4_ref;294.9
EMME06;P4_ref;439.8
EMME06;P4_ref;435.9
EMME06;P4_ref;219.6
EMME06;P4_ref;675.9
EMME06;P4_ref;135.3
EMME06;P4_ref;160.9
EMME06;P4_ref;209.8
EMME06;P4_ref;96
EMME06;P4_ref;317.6
EMME06;P4_ref;127.2
EMME06;P4_ref;207.9
EMME06;P4_ref;339
EMME06;P4_ref;380
EMME06;P4_ref;108
EMME06;P4_ref;307.4
EMME06;P4_ref;379.1
EMME06;P4_ref;370.1
EMME06;P4_ref;116
EMME06;P4_ref;172.6
EMME06;P4_ref;240
EMME06;P4_ref;423.9
EMME06;P4_ref;252.7
EMME06;P4_ref;291.9
EMME06;P4_ref;292
EMME06;P4_ref;95.3
EMME06;P4_ref;101.8
EMME06;P4_ref;231.8
EMME06;P4_ref;1278.8
EMME06;P4_ref;172
EMME06;P4_ref;143.4
EMME08;P4_ref;197.6
EMME08;P4_ref;501.2
EMME08;P4_ref;372.2
EMME08;P4_ref;147.6
EMME08;P4_ref;116.9
EMME08;P4_ref;152
EMME08;P4_ref;404
EMME08;P4_ref;241.9
EMME08;P4_ref;116
EMME08;P4_ref;130.9
EMME08;P4_ref;240
EMME08;P4_ref;108.3
EMME08;P4_ref;234.8
EMME08;P4_ref;140
EMME08;P4_ref;204
EMME08;P4_ref;102.6
EMME08;P4_ref;261.7
EMME08;P4_ref;203.8
EMME08;P4_ref;235.9
EMME08;P4_ref;487.8
EMME08;P4_ref;129.6
EMME08;P4_ref;515.9
EMME08;P4_ref;192
EMME08;P4_ref;143.3
EMME08;P4_ref;196
EMME08;P4_ref;128
EMME08;P4_ref;426.2
EMME08;P4_ref;458.8
EMME08;P4_ref;548
EMME08;P4_ref;200.3
EMME08;P4_ref;207.9
EMME08;P4_ref;478.7
EMME08;P4_ref;603.1
EMME08;P4_ref;212
EMME08;P4_ref;349.5
EMME08;P4_ref;533.5
EMME08;P4_ref;354.8
EMME08;P4_ref;158.8
EMME08;P4_ref;124
EMME08;P4_ref;336
EMME08;P4_ref;151.4
EMME08;P4_ref;252
EMME08;P4_ref;452
EMME08;P4_ref;407.9
EMME08;P4_ref;159.6
EMME08;P4_ref;243.3
EMME08;P4_ref;184.3
EMME08;P4_ref;200
EMME08;P4_ref;220
EMME08;P4_ref;263.8
EMME08;P4_ref;288.1
EMME08;P4_ref;419.8
EMME08;P4_ref;343.4
EMME08;P4_ref;235.7
EMME08;P4_ref;95.2
EMME08;P4_ref;220.8
EMME08;P4_ref;108
EMME08;P4_ref;425.5
EMME08;P4_ref;145.9
EMME08;P4_ref;112
EMME08;P4_ref;91.2
EMME08;P4_ref;108
EMME08;P4_ref;92
EMME08;P4_ref;96
EMME08;P4_ref;237.4
EMME08;P4_ref;158.4
EMME08;P4_ref;208
EMME08;P4_ref;334.4
EMME08;P4_ref;314.3
EMME08;P4_ref;212
EMME08;P4_ref;626.6
EMME08;P4_ref;163.9
EMME08;P4_ref;145
EMME08;P4_ref;328
EMME08;P4_ref;348.6
EMME08;P4_ref;600.2
EMME08;P4_ref;193.8
EMME08;P4_ref;224
EMME08;P4_ref;235.6
EMME08;P4_ref;412.9
EMME10;P4_ref;356.1
EMME10;P4_ref;93.1
EMME10;P4_ref;220.1
EMME10;P4_ref;183.9
EMME12;P4_ref;298.3
EMME12;P4_ref;172
EMME12;P4_ref;146
EMME12;P4_ref;340
EMME12;P4_ref;173.5
EMME12;P4_ref;361.5
EMME12;P4_ref;177.2
EMME12;P4_ref;243
EMME12;P4_ref;119.8
EMME12;P4_ref;147.5
EMME12;P4_ref;242.4
EMME12;P4_ref;331.5
EMME12;P4_ref;240
EMME12;P4_ref;135.9
EMME12;P4_ref;224
EMME12;P4_ref;144
EMME12;P4_ref;177.5
EMME12;P4_ref;359.9
EMME12;P4_ref;156
EMME12;P4_ref;334.7
EMME12;P4_ref;251.2
EMME12;P4_ref;173.5
EMME12;P4_ref;238.7
EMME12;P4_ref;216
EMME12;P4_ref;223.5
EMME14;P4_ref;100
EMME14;P4_ref;130.4
EMME16;P4_ref;186.4
EMME16;P4_ref;210.2
EMME20;P4_ref;332.9
EMME20;P4_ref;227.6
EMME20;P4_ref;147.3
EMME20;P4_ref;473.3
EMME20;P4_ref;154.1
EMME20;P4_ref;260
EMME20;P4_ref;180
EMME22;P4_ref;131.9
EMME22;P4_ref;164.1
EMME22;P4_ref;96
EMME22;P4_ref;119
EMME22;P4_ref;428
EMME22;P4_ref;248.8
EMME22;P4_ref;323
EMME22;P4_ref;236
EMME22;P4_ref;132
EMME22;P4_ref;147.7
EMME22;P4_ref;134.1
EMME24;P4_ref;124
EMME24;P4_ref;139.9
EMME26;P4_ref;136
EMME26;P4_ref;360.5
EMME26;P4_ref;304.6
EMME26;P4_ref;500
EMME26;P4_ref;128.7
EMME26;P4_ref;779.8
EMME26;P4_ref;446.8
EMME26;P4_ref;229.4
EMME26;P4_ref;1117.3
EMME26;P4_ref;615.9
EMME26;P4_ref;186.7
EMME26;P4_ref;172
EMME26;P4_ref;160.5
EMME26;P4_ref;123.8
EMME26;P4_ref;159.2
EMME26;P4_ref;191.2
EMME26;P4_ref;200
EMME26;P4_ref;172
EMME26;P4_ref;203.9
EMME26;P4_ref;158.7
EMME26;P4_ref;224
EMME26;P4_ref;170.2
EMME26;P4_ref;199.9
EMME26;P4_ref;265.4
EMME26;P4_ref;290.8
EMME26;P4_ref;231.9
EMME26;P4_ref;157.1
EMME26;P4_ref;228
EMME26;P4_ref;196
EMME26;P4_ref;115.1
EMME26;P4_ref;970
EMME26;P4_ref;156
EMME26;P4_ref;444
EMME26;P4_ref;399.9
EMME26;P4_ref;391.6
EMME26;P4_ref;304
EMME26;P4_ref;346.1
EMME26;P4_ref;134.5
EMME26;P4_ref;203.4
EMME26;P4_ref;185.4
EMME26;P4_ref;364.8
EMME26;P4_ref;312
EMME26;P4_ref;409.7
EMME26;P4_ref;310.7
EMME26;P4_ref;223.9
EMME26;P4_ref;172.5
EMME26;P4_ref;229.8
EMME26;P4_ref;635.4
EMME26;P4_ref;90.7
EMME26;P4_ref;220
EMME26;P4_ref;429.7
EMME26;P4_ref;378.5
EMME26;P4_ref;220.8
EMME26;P4_ref;323.7
EMME28;P4_ref;124
EMME28;P4_ref;227.6
EMME28;P4_ref;124
EMME28;P4_ref;199.8
EMME28;P4_ref;537.8
EMME28;P4_ref;296
EMME28;P4_ref;294.8
EMME28;P4_ref;100.6
EMME28;P4_ref;312
EMME28;P4_ref;144.1
EMME28;P4_ref;191.2
EMME28;P4_ref;138.6
EMME28;P4_ref;195.6
EMME28;P4_ref;271.2
EMME28;P4_ref;207.9
EMME28;P4_ref;244.6
EMME28;P4_ref;240
EMME28;P4_ref;159.3
EMME28;P4_ref;172.6
EMME28;P4_ref;145.9
EMME28;P4_ref;300.6
EMME28;P4_ref;155
EMME28;P4_ref;220.2
EMME28;P4_ref;424
EMME28;P4_ref;138.4
EMME28;P4_ref;124
EMME28;P4_ref;85.5
EMME28;P4_ref;135.3
EMME28;P4_ref;93.9
EMME34;P4_ref;248.1
EMME34;P4_ref;120
EMME34;P4_ref;137.8
EMME34;P4_ref;140
EMME34;P4_ref;367.5
EMME34;P4_ref;256
EMME34;P4_ref;138.8
EMME34;P4_ref;269.3
EMME34;P4_ref;919.9
EMME34;P4_ref;110.7
EMME34;P4_ref;392.6
EMME34;P4_ref;109.8
EMME34;P4_ref;391.3
EMME40;P4_ref;108
EMME40;P4_ref;107.8
EMME40;P4_ref;475
EMME42;P4_ref;776.5
EMME42;P4_ref;140.7
EMME42;P4_ref;281.8
EMME42;P4_ref;400
EMME42;P4_ref;168.1
EMME42;P4_ref;287.8
EMME42;P4_ref;211.7
EMME42;P4_ref;544.4
EMME42;P4_ref;194.4
EMME42;P4_ref;184
EMME42;P4_ref;240.4
EMME42;P4_ref;124
EMME42;P4_ref;451.4
EMME42;P4_ref;368
EMME42;P4_ref;323
EMME42;P4_ref;553.9
EMME42;P4_ref;827.3
EMME42;P4_ref;250.8
EMME42;P4_ref;347.8
EMME42;P4_ref;224
EMME42;P4_ref;234.7
EMME42;P4_ref;152
EMME42;P4_ref;431.9
EMME42;P4_ref;130.6
EMME42;P4_ref;510.4
EMME42;P4_ref;87.4
EMME42;P4_ref;160
EMME42;P4_ref;215.2
EMME42;P4_ref;130.3
EMME42;P4_ref;162
EMME44;P4_ref;220.5
EMME44;P4_ref;447.7
EMME44;P4_ref;102.7
EMME44;P4_ref;329.9
EMME46;P4_ref;207.9
EMME46;P4_ref;103.8
EMME46;P4_ref;91.1
EMME46;P4_ref;200.8
EMME46;P4_ref;151.7
EMME46;P4_ref;96
EMME46;P4_ref;96.1
EMME46;P4_ref;88
EMME46;P4_ref;182.1
EMME46;P4_ref;131.9
EMME46;P4_ref;84
EMME48;P4_ref;188
EMME48;P4_ref;271
EMME48;P4_ref;305.9
EMME48;P4_ref;123.6
EMME50;P4_ref;515.8
EMME50;P4_ref;307.8
EMME50;P4_ref;81.1
EMME54;P4_ref;412
EMME54;P4_ref;419.2
EMME54;P4_ref;131.9
EMME54;P4_ref;136
EMME54;P4_ref;159.3
EMME54;P4_ref;112
EMME54;P4_ref;112
EMME54;P4_ref;379.4
EMME54;P4_ref;242.7
EMME54;P4_ref;131.9
EMME54;P4_ref;351.4
EMME54;P4_ref;119
EMME56;P4_ref;127.8
EMME56;P4_ref;304
EMME56;P4_ref;292
EMME56;P4_ref;121.6
EMME56;P4_ref;400
EMME56;P4_ref;154.7
EMME56;P4_ref;205.6
EMME56;P4_ref;352
EMME56;P4_ref;330.2
EMME56;P4_ref;188
EMME56;P4_ref;124.2
EMME56;P4_ref;306.8
EMME56;P4_ref;378.7
EMME56;P4_ref;240
EMME56;P4_ref;172.5
EMME56;P4_ref;164
EMME56;P4_ref;188.9
EMME56;P4_ref;145.7
EMME58;P4_ref;302
EMME58;P4_ref;95.1
EMME58;P4_ref;180
EMME58;P4_ref;108.7
EMME58;P4_ref;104
EMME58;P4_ref;113.4
EMME58;P4_ref;208.6
EMME58;P4_ref;188
EMME58;P4_ref;181.4
EMME58;P4_ref;182.5
EMME58;P4_ref;399.9
EMME58;P4_ref;174.6
EMME58;P4_ref;507.4
EMME58;P4_ref;113.9
EMME58;P4_ref;131.6
EMME58;P4_ref;145.2
EMME01;P4_author+occ;273.9
EMME01;P4_author+occ;103.3
EMME01;P4_author+occ;172
EMME01;P4_author+occ;185.5
EMME01;P4_author+occ;95.9
EMME01;P4_author+occ;159.8
EMME01;P4_author+occ;104
EMME01;P4_author+occ;175.2
EMME01;P4_author+occ;334.5
EMME02;P4_author+occ;104.8
EMME02;P4_author+occ;213
EMME02;P4_author+occ;224.2
EMME02;P4_author+occ;136.8
EMME03;P4_author+occ;152.1
EMME03;P4_author+occ;189.7
EMME03;P4_author+occ;132
EMME03;P4_author+occ;115.9
EMME03;P4_author+occ;356.2
EMME06;P4_author+occ;268
EMME06;P4_author+occ;319.2
EMME06;P4_author+occ;93.7
EMME06;P4_author+occ;208
EMME08;P4_author+occ;381
EMME08;P4_author+occ;223.9
EMME08;P4_author+occ;243.8
EMME08;P4_author+occ;227.3
EMME08;P4_author+occ;315.8
EMME08;P4_author+occ;438.3
EMME08;P4_author+occ;122.1
EMME08;P4_author+occ;424.1
EMME08;P4_author+occ;328.7
EMME08;P4_author+occ;140
EMME08;P4_author+occ;126.4
EMME10;P4_author+occ;120.1
EMME10;P4_author+occ;780
EMME10;P4_author+occ;207.9
EMME10;P4_author+occ;245.6
EMME10;P4_author+occ;141.2
EMME10;P4_author+occ;240
EMME10;P4_author+occ;225.3
EMME10;P4_author+occ;113
EMME10;P4_author+occ;568
EMME10;P4_author+occ;327.3
EMME10;P4_author+occ;531.9
EMME10;P4_author+occ;391.4
EMME10;P4_author+occ;280.9
EMME10;P4_author+occ;200
EMME10;P4_author+occ;289.9
EMME10;P4_author+occ;98.5
EMME10;P4_author+occ;376.1
EMME10;P4_author+occ;441.6
EMME10;P4_author+occ;227.4
EMME12;P4_author+occ;258.4
EMME12;P4_author+occ;104.4
EMME12;P4_author+occ;187.5
EMME12;P4_author+occ;168.4
EMME12;P4_author+occ;96
EMME12;P4_author+occ;127.6
EMME12;P4_author+occ;164
EMME14;P4_author+occ;221.9
EMME14;P4_author+occ;251
EMME14;P4_author+occ;322.5
EMME14;P4_author+occ;160.8
EMME14;P4_author+occ;264.7
EMME14;P4_author+occ;243.8
EMME14;P4_author+occ;106.4
EMME14;P4_author+occ;314.2
EMME14;P4_author+occ;157.1
EMME14;P4_author+occ;309.5
EMME14;P4_author+occ;178.6
EMME14;P4_author+occ;278.6
EMME14;P4_author+occ;176
EMME14;P4_author+occ;180
EMME14;P4_author+occ;289.4
EMME14;P4_author+occ;141.7
EMME16;P4_author+occ;160
EMME16;P4_author+occ;146.5
EMME16;P4_author+occ;535.3
EMME16;P4_author+occ;198.1
EMME16;P4_author+occ;270.2
EMME18;P4_author+occ;124
EMME18;P4_author+occ;338.9
EMME18;P4_author+occ;104
EMME18;P4_author+occ;208.7
EMME18;P4_author+occ;193.9
EMME18;P4_author+occ;132
EMME18;P4_author+occ;92.4
EMME18;P4_author+occ;162.5
EMME18;P4_author+occ;123
EMME18;P4_author+occ;268.8
EMME18;P4_author+occ;313.2
EMME20;P4_author+occ;96.4
EMME20;P4_author+occ;129.8
EMME20;P4_author+occ;230.1
EMME22;P4_author+occ;299.9
EMME22;P4_author+occ;324
EMME22;P4_author+occ;176.9
EMME22;P4_author+occ;380.2
EMME22;P4_author+occ;112.1
EMME24;P4_author+occ;102.7
EMME24;P4_author+occ;271.9
EMME24;P4_author+occ;193.2
EMME24;P4_author+occ;229.8
EMME24;P4_author+occ;192.2
EMME24;P4_author+occ;175.6
EMME24;P4_author+occ;112
EMME24;P4_author+occ;221.1
EMME24;P4_author+occ;212
EMME24;P4_author+occ;112.4
EMME24;P4_author+occ;185.2
EMME24;P4_author+occ;105.7
EMME24;P4_author+occ;112
EMME24;P4_author+occ;415.3
EMME24;P4_author+occ;185.8
EMME24;P4_author+occ;375.7
EMME24;P4_author+occ;205.4
EMME24;P4_author+occ;204
EMME26;P4_author+occ;112.7
EMME26;P4_author+occ;108
EMME26;P4_author+occ;212.7
EMME26;P4_author+occ;133.3
EMME26;P4_author+occ;374.7
EMME26;P4_author+occ;215.3
EMME26;P4_author+occ;394.6
EMME26;P4_author+occ;215
EMME26;P4_author+occ;424
EMME26;P4_author+occ;425.2
EMME26;P4_author+occ;173.9
EMME26;P4_author+occ;255.3
EMME26;P4_author+occ;242.2
EMME26;P4_author+occ;85.8
EMME26;P4_author+occ;183.9
EMME26;P4_author+occ;112
EMME26;P4_author+occ;256.9
EMME26;P4_author+occ;149.5
EMME26;P4_author+occ;172
EMME26;P4_author+occ;207.9
EMME26;P4_author+occ;88
EMME26;P4_author+occ;120
EMME26;P4_author+occ;218.8
EMME26;P4_author+occ;165.3
EMME26;P4_author+occ;103.5
EMME28;P4_author+occ;205.5
EMME28;P4_author+occ;149.6
EMME28;P4_author+occ;208
EMME28;P4_author+occ;233.3
EMME28;P4_author+occ;380
EMME28;P4_author+occ;128.2
EMME30;P4_author+occ;104
EMME30;P4_author+occ;302.2
EMME30;P4_author+occ;150.8
EMME30;P4_author+occ;136
EMME30;P4_author+occ;164.9
EMME30;P4_author+occ;120
EMME30;P4_author+occ;320.1
EMME34;P4_author+occ;120
EMME34;P4_author+occ;324.9
EMME34;P4_author+occ;108.7
EMME34;P4_author+occ;175.9
EMME34;P4_author+occ;629.7
EMME34;P4_author+occ;323.9
EMME34;P4_author+occ;385.9
EMME36;P4_author+occ;231.4
EMME36;P4_author+occ;131.8
EMME36;P4_author+occ;123.5
EMME36;P4_author+occ;123.9
EMME36;P4_author+occ;112.1
EMME36;P4_author+occ;569.8
EMME36;P4_author+occ;141.5
EMME36;P4_author+occ;138
EMME36;P4_author+occ;146.7
EMME36;P4_author+occ;208.7
EMME36;P4_author+occ;399.9
EMME36;P4_author+occ;121.9
EMME36;P4_author+occ;489.5
EMME36;P4_author+occ;190.2
EMME40;P4_author+occ;206.1
EMME40;P4_author+occ;114.1
EMME40;P4_author+occ;108
EMME40;P4_author+occ;100.4
EMME40;P4_author+occ;226.4
EMME40;P4_author+occ;107.7
EMME40;P4_author+occ;125.7
EMME40;P4_author+occ;132
EMME40;P4_author+occ;291.8
EMME40;P4_author+occ;159.9
EMME40;P4_author+occ;147.9
EMME40;P4_author+occ;239.2
EMME42;P4_author+occ;113.3
EMME42;P4_author+occ;96.2
EMME42;P4_author+occ;189.1
EMME42;P4_author+occ;152.3
EMME42;P4_author+occ;1392.8
EMME42;P4_author+occ;552.6
EMME42;P4_author+occ;349.4
EMME42;P4_author+occ;108.4
EMME42;P4_author+occ;551.5
EMME42;P4_author+occ;315.9
EMME42;P4_author+occ;141.7
EMME42;P4_author+occ;512
EMME42;P4_author+occ;169.3
EMME44;P4_author+occ;150.5
EMME44;P4_author+occ;207.5
EMME44;P4_author+occ;244
EMME44;P4_author+occ;116
EMME46;P4_author+occ;145.2
EMME46;P4_author+occ;345.4
EMME46;P4_author+occ;113.3
EMME46;P4_author+occ;263.1
EMME46;P4_author+occ;438.1
EMME46;P4_author+occ;210.3
EMME46;P4_author+occ;372.7
EMME46;P4_author+occ;579.7
EMME46;P4_author+occ;131.2
EMME46;P4_author+occ;142.6
EMME46;P4_author+occ;220.6
EMME46;P4_author+occ;132
EMME46;P4_author+occ;90.3
EMME48;P4_author+occ;273.9
EMME48;P4_author+occ;159.4
EMME48;P4_author+occ;119.4
EMME48;P4_author+occ;264.1
EMME48;P4_author+occ;299.9
EMME48;P4_author+occ;200
EMME48;P4_author+occ;136
EMME48;P4_author+occ;482.6
EMME48;P4_author+occ;169.8
EMME48;P4_author+occ;240.5
EMME48;P4_author+occ;227.8
EMME48;P4_author+occ;218.4
EMME48;P4_author+occ;150.8
EMME50;P4_author+occ;88
EMME50;P4_author+occ;228.1
EMME50;P4_author+occ;162.3
EMME54;P4_author+occ;96
EMME54;P4_author+occ;216
EMME54;P4_author+occ;193.3
EMME54;P4_author+occ;123.2
EMME54;P4_author+occ;234.7
EMME54;P4_author+occ;204
EMME54;P4_author+occ;431.9
EMME54;P4_author+occ;135.9
EMME54;P4_author+occ;146.2
EMME56;P4_author+occ;236.7
EMME56;P4_author+occ;151.7
EMME56;P4_author+occ;408
EMME56;P4_author+occ;380.2
EMME56;P4_author+occ;500
EMME56;P4_author+occ;202.2
EMME56;P4_author+occ;400
EMME56;P4_author+occ;127.8
EMME58;P4_author+occ;139.6
EMME58;P4_author+occ;211.7
EMME01;P4_title;124
EMME01;P4_title;103.9
EMME01;P4_title;192.3
EMME02;P4_title;274.8
EMME03;P4_title;88
EMME03;P4_title;125.8
EMME03;P4_title;198
EMME03;P4_title;258.5
EMME06;P4_title;169.9
EMME08;P4_title;91.5
EMME08;P4_title;200
EMME08;P4_title;165.2
EMME08;P4_title;244.7
EMME08;P4_title;208.2
EMME10;P4_title;229.5
EMME10;P4_title;310.1
EMME10;P4_title;414.9
EMME10;P4_title;97.8
EMME10;P4_title;695.9
EMME10;P4_title;646.8
EMME10;P4_title;158.6
EMME10;P4_title;226.8
EMME10;P4_title;158.6
EMME10;P4_title;126
EMME10;P4_title;153
EMME10;P4_title;156
EMME10;P4_title;299.9
EMME10;P4_title;217.8
EMME12;P4_title;192
EMME12;P4_title;226.6
EMME14;P4_title;132.1
EMME14;P4_title;141.4
EMME14;P4_title;147.6
EMME14;P4_title;189.8
EMME14;P4_title;315.9
EMME14;P4_title;188
EMME16;P4_title;90.6
EMME16;P4_title;117.7
EMME16;P4_title;128.8
EMME16;P4_title;200.1
EMME16;P4_title;160.3
EMME20;P4_title;128
EMME20;P4_title;143.5
EMME20;P4_title;200
EMME20;P4_title;177.8
EMME22;P4_title;109.3
EMME22;P4_title;156.3
EMME22;P4_title;130.8
EMME22;P4_title;390.9
EMME22;P4_title;194.3
EMME22;P4_title;372.5
EMME22;P4_title;277.9
EMME24;P4_title;112
EMME24;P4_title;208.8
EMME24;P4_title;110.4
EMME26;P4_title;301.3
EMME26;P4_title;326.5
EMME26;P4_title;419.5
EMME26;P4_title;99.9
EMME26;P4_title;154.8
EMME26;P4_title;129
EMME26;P4_title;260
EMME28;P4_title;262.9
